className,amplifiedClass,targets,mutationScoreBefore,mutationScoreAfter,mutationImprove,numberOfOriginalTestMethods,targetLoc,testLoc,testAmpLoc,n_amplifiedMethods,n_notCoveredInOriginal,n_newCovered,n_notCoveredInAmplified,n_methodsNotProfiled,timeTotal,max_number_of_changes,numberOfProcessedMethods,testClassTimeToRunInMillis,numberOfAllMutationsInOriginal,numberOfTestMethodsBeforeShreding,timeBudgetFinished,duplicateMutants
ScratchBytecodeGeneratorTest31To45,ScratchBytecodeGeneratorTest71,ScratchBytecodeGenerator,66.67,66.67,0.00,15,181,252,0,0,21,0,21,25,149,0,15,2,63,47,False,0
ScratchBytecodeGeneratorTest46To47,ScratchBytecodeGeneratorTest10,ScratchBytecodeGenerator,66.67,66.67,0.00,2,181,43,0,0,21,0,21,37,11,0,2,2,63,47,False,0
ScratchBytecodeTest,ScratchBytecodeTest40,ScratchBytecode,55.56,55.56,0.00,6,23,36,0,0,4,0,4,0,11,0,6,2,9,6,False,0
ScratchBytecodeValueTest,ScratchBytecodeValueTest40,ScratchBytecodeValue,82.54,82.54,0.00,6,58,92,0,0,11,0,11,0,21,0,6,2,63,6,False,0
ScratchNativeThreadTest16To30,ScratchNativeThreadTest94,ScratchNativeThread,82.14,96.43,14.29,15,321,187,71,3,15,12,3,4,234,2,15,3,84,63,False,0
ScratchNativeThreadTest31To45,ScratchNativeThreadTest94,ScratchNativeThread,82.14,86.90,4.76,15,321,220,43,3,15,4,11,4,242,2,15,3,84,63,False,0
ScratchNativeThreadTest46To60,ScratchNativeThreadTest94,ScratchNativeThread,82.14,82.14,0.00,15,321,234,0,0,15,0,15,6,253,0,15,2,84,63,False,0
ScratchNativeThreadTest61To63,ScratchNativeThreadTest22,ScratchNativeThread,82.14,82.14,0.00,3,321,86,0,0,15,0,15,8,41,0,3,2,84,63,False,0
ScratchPlotCommandTest,ScratchPlotCommandTest16,ScratchPlotCommand,12.00,44.00,32.00,2,33,16,64,3,22,8,14,2,5,1,2,1,25,2,False,0
ScratchPlotterMorphTest16To30,ScratchPlotterMorphTest38,ScratchPlotterMorph,81.55,81.55,0.00,15,271,140,0,0,31,0,31,12,724,0,2,2,168,37,True,0
ScratchPlotterMorphTest1To15,ScratchPlotterMorphTest34,ScratchPlotterMorph,81.55,81.55,0.00,15,271,193,0,0,31,0,31,9,758,0,1,3,168,37,True,0
ScratchPlotterMorphTest31To37,ScratchPlotterMorphTest19,ScratchPlotterMorph,81.55,81.55,0.00,7,271,88,0,0,31,0,31,13,763,0,2,3,168,37,True,0
ScratchSexpImporterTest,ScratchSexpImporterTest52,ScratchSexpImporter,13.51,13.51,0.00,8,193,59,0,0,96,0,96,12,50,0,8,3,111,8,False,0
ScratchStepperMorphTest,ScratchStepperMorphTest11,ScratchStepperMorph,50.00,50.00,0.00,2,13,10,0,0,2,0,2,1,614,0,2,1,4,2,False,0
SexpLexerTest,SexpLexerTest28,SexpLexer,94.12,94.12,0.00,4,31,50,0,0,1,0,1,1,215,0,4,2,17,4,False,0
SexpParserTest,SexpParserTest22,SexpParser,87.50,87.50,0.00,3,21,39,0,0,2,0,2,0,11,0,3,1,16,3,False,0
SteloBytecodeGeneratorTest1To15,SteloBytecodeGeneratorTest74,SteloBytecodeGenerator,50.00,50.00,0.00,15,264,377,0,0,14,0,14,40,527,0,15,11,28,98,False,0
SteloBytecodeGeneratorTest61To75,SteloBytecodeGeneratorTest74,SteloBytecodeGenerator,50.00,50.00,0.00,15,264,363,0,0,14,0,14,47,341,0,15,9,28,98,False,0
SteloBytecodeGeneratorTest91To98,SteloBytecodeGeneratorTest38,SteloBytecodeGenerator,50.00,50.00,0.00,8,264,233,0,0,14,0,14,47,110,0,8,7,28,98,False,0
SteloNativeThreadTest1To15,SteloNativeThreadTest85,SteloNativeThread,39.58,39.58,0.00,15,331,252,0,0,29,0,29,1,729,0,13,9,48,100,True,0
SteloNativeThreadTest31To45,SteloNativeThreadTest89,SteloNativeThread,39.58,39.58,0.00,15,331,262,0,0,29,0,29,2,738,0,14,11,48,100,True,0
SteloNativeThreadTest91To100,SteloNativeThreadTest64,SteloNativeThread,39.58,45.83,6.25,10,331,183,47,2,29,3,26,2,394,3,10,9,48,100,False,0
SteloProcessTest,SteloProcessTest16,SteloProcess,50.00,50.00,0.00,2,14,12,0,0,1,0,1,1,3,0,2,1,2,2,False,0
StringArrayTest16To17,StringArrayTest16,StringArray,72.73,81.82,9.09,2,72,25,30,2,6,2,4,5,12,1,2,1,22,17,False,0
VarDefTest16To29,VarDefTest88,VarDef,76.81,86.96,10.14,14,112,123,67,3,16,7,9,5,118,2,14,2,69,29,False,0
VarDefTest1To15,VarDefTest94,VarDef,76.81,86.96,10.14,15,112,131,84,4,16,7,9,4,155,2,15,2,69,29,False,0
VariablesTest16To27,VariablesTest76,Variables,57.35,61.76,4.41,12,98,150,60,3,29,3,26,12,178,1,12,3,68,27,False,0
